Timestamp_Date_Temps_Artiste_Titre
1422745200.0;2015-02-01;00:00:00;JESSIE J.;Domino
1422745380.0;2015-02-01;00:03:00;JOSEF SALVAT;Diamonds
1422745680.0;2015-02-01;00:08:00;SHAKIRA;Objection (tango)
1422745800.0;2015-02-01;00:10:00;CORSON;Raise Me Up (Je Respire Enco
1422745980.0;2015-02-01;00:13:00;NENEH CHERRY;7 Seconds
1422746280.0;2015-02-01;00:18:00;HOZIER;Take Me To Church
1422746580.0;2015-02-01;00:23:00;C2C;Down The Road
1422746700.0;2015-02-01;00:25:00;DISCLOSURE;You & Me (Flume Remix)
1422746880.0;2015-02-01;00:28:00;KT TUNSTALL;Black Horse & The Cherry Tre
1422747180.0;2015-02-01;00:33:00;MAROON 5;Animals
1422747300.0;2015-02-01;00:35:00;BLACK EYED PEAS;Pump It
1422747480.0;2015-02-01;00:38:00;P!NK;True Love
1422747780.0;2015-02-01;00:43:00;MARK RONSON;Uptown Funk
1422748080.0;2015-02-01;00:48:00;LINKIN PARK;Shadow Of The Day
1422748200.0;2015-02-01;00:50:00;ROBIN SCHULZ;Sun Goes Down
1422748380.0;2015-02-01;00:53:00;LENE MARLIN;Sitting down here
1422748680.0;2015-02-01;00:58:00;NICO & VINZ;Am I Wrong
1422748980.0;2015-02-01;01:03:00;COLBIE CAILLAT;Bubbly
1422749100.0;2015-02-01;01:05:00;DAVID GUETTA;Dangerous
1422749280.0;2015-02-01;01:08:00;CHRISTINA AGUILERA;Beautiful
1422749580.0;2015-02-01;01:13:00;LOUANE;Avenir
1422749700.0;2015-02-01;01:15:00;BRITNEY SPEARS;Womanizer
1422749880.0;2015-02-01;01:18:00;IMAGINE DRAGONS;Demons
1422750180.0;2015-02-01;01:23:00;JUSTIN TIMBERLAKE;What Goes Around....Comes Ar
1422750480.0;2015-02-01;01:28:00;CLEAN BANDIT;Rather Be
1422750600.0;2015-02-01;01:30:00;TRAIN;Drive By
1422750780.0;2015-02-01;01:33:00;RIHANNA;Stay
1422751080.0;2015-02-01;01:38:00;GORILLAZ;Feel Good Inc
1422751380.0;2015-02-01;01:43:00;GALANTIS;Runaway (U & I)
1422751500.0;2015-02-01;01:45:00;LILLY WOOD & THE PRICK;Prayer In C
1422751680.0;2015-02-01;01:48:00;FOOL'S GARDEN;Lemon Tree
1422751980.0;2015-02-01;01:53:00;TOVE LO;Habits (Stay High - Hippie S
1422752100.0;2015-02-01;01:55:00;P!NK;Just Like A Pill
1422752280.0;2015-02-01;01:58:00;CALVIN HARRIS;Blame
1422752580.0;2015-02-01;02:03:00;LADY GAGA;Alejandro
1422752880.0;2015-02-01;02:08:00;THE SCRIPT;Superheroes
1422753180.0;2015-02-01;02:13:00;COLDPLAY;Viva La Vida
1422753300.0;2015-02-01;02:15:00;LORDE;Team
1422753480.0;2015-02-01;02:18:00;EDWYN COLLINS;A Girl Like You
1422753780.0;2015-02-01;02:23:00;JONESIC;Aucune Autre
1422753900.0;2015-02-01;02:25:00;ADELE;Rolling In The Deep
1422754080.0;2015-02-01;02:28:00;DAVID GUETTA;Lovers On The Sun
1422754380.0;2015-02-01;02:33:00;PUSSYCAT DOLLS;Don't Cha
1422754680.0;2015-02-01;02:38:00;TAYLOR SWIFT;Blank Space
1422754800.0;2015-02-01;02:40:00;BLACK EYED PEAS;Don't Lie
1422754980.0;2015-02-01;02:43:00;KATY PERRY;Roar
1422755280.0;2015-02-01;02:48:00;ARIANA GRANDE;Love Me Harder
1422755580.0;2015-02-01;02:53:00;WET WET WET;Love Is All Around
1422755700.0;2015-02-01;02:55:00;SAM SMITH;Stay With Me
1422755880.0;2015-02-01;02:58:00;THE REMBRANDTS;I'll Be There For You
1422756180.0;2015-02-01;03:03:00;DIDO;White Flag
1422756300.0;2015-02-01;03:05:00;MARTIN TUNGEVAAG;Wicked Wonderland
1422756480.0;2015-02-01;03:08:00;EAGLE-EYE CHERRY;Save tonight
1422756780.0;2015-02-01;03:13:00;AVICII;The Nights
1422756900.0;2015-02-01;03:15:00;BRUNO MARS;Just The Way You Are
1422757080.0;2015-02-01;03:18:00;STROMAE;Ta Fête
1422757380.0;2015-02-01;03:23:00;JAMES MORRISON;Broken Strings
1422757500.0;2015-02-01;03:25:00;EMMA LOUISE;My Head Is A Jungle
1422757680.0;2015-02-01;03:28:00;AEROSMITH;I Don't Want To Miss A Thing
1422757980.0;2015-02-01;03:33:00;CRIS CAB;Liar Liar
1422758280.0;2015-02-01;03:38:00;KATY PERRY;Teenage Dream
1422758400.0;2015-02-01;03:40:00;SHANIZ;A Contre Sens
1422758580.0;2015-02-01;03:43:00;COLDPLAY;A Sky Full Of Stars
1422758880.0;2015-02-01;03:48:00;SHAKIRA;La Tortura
1422759180.0;2015-02-01;03:53:00;JOSEF SALVAT;Diamonds
1422759480.0;2015-02-01;03:58:00;P!NK;So What
1422759600.0;2015-02-01;04:00:00;SAM SMITH;I'm Not The Only One
1422759780.0;2015-02-01;04:03:00;MADCON;Beggin
1422760080.0;2015-02-01;04:08:00;MAROON 5;Animals
1422760380.0;2015-02-01;04:13:00;PUFF DADDY;I'll Be Missing You (Tribute
1422760500.0;2015-02-01;04:15:00;AVICII;Hey Brother
1422760680.0;2015-02-01;04:18:00;ADELE;Set Fire To The Rain
1422760980.0;2015-02-01;04:23:00;ECHOSMITH;Cool Kids
1422761100.0;2015-02-01;04:25:00;TAIO CRUZ;Dynamite
1422761280.0;2015-02-01;04:28:00;JOHN LEGEND;All of Me
1422761580.0;2015-02-01;04:33:00;KYLIE MINOGUE;Can't Get You Out Of My Head
1422761700.0;2015-02-01;04:35:00;TOVE LO;Habits (Stay High - Hippie S
1422761880.0;2015-02-01;04:38:00;PLAIN WHITE T'S;Hey There Delilah
1422762180.0;2015-02-01;04:43:00;CALVIN HARRIS;Feel So Close
1422762480.0;2015-02-01;04:48:00;CHRISTINE AND THE QUEENS;Saint Claude (Domenico Torti
1422762780.0;2015-02-01;04:53:00;EDWARD MAYA;Stereo Love
1422762900.0;2015-02-01;04:55:00;SIA;Chandelier
1422763080.0;2015-02-01;04:58:00;ROBBIE WILLIAMS;Angels
1422763380.0;2015-02-01;05:03:00;TOM DICE;Il Nous Faut
1422763500.0;2015-02-01;05:05:00;MR. PROBZ;Waves (Robin Schulz Remix)
1422763680.0;2015-02-01;05:08:00;JOAN OSBORNE;One Of Us
1422764100.0;2015-02-01;05:15:00;MADONNA;Living For Love
1422764280.0;2015-02-01;05:18:00;MAROON 5;One More Night
1422764400.0;2015-02-01;05:20:00;INDILA;S.O.S
1422764580.0;2015-02-01;05:23:00;KATY PERRY;Part Of Me
1422764880.0;2015-02-01;05:28:00;DAVID GUETTA;Dangerous
1422765000.0;2015-02-01;05:30:00;JESSIE J.;Price Tag
1422765180.0;2015-02-01;05:33:00;ONE REPUPLIC;I Lived
1422765480.0;2015-02-01;05:38:00;EMELI SANDE;Read All About It (Part III)
1422765780.0;2015-02-01;05:43:00;MILKY CHANCE;Stolen Dance
1422765900.0;2015-02-01;05:45:00;DONNA LEWIS;I Love You Always Forever
1422766080.0;2015-02-01;05:48:00;MEGHAN TRAINOR;All About That Bass
1422766380.0;2015-02-01;05:53:00;KEANE;Everybody's Changing
1422766680.0;2015-02-01;05:58:00;MARK RONSON;Uptown Funk
1422766800.0;2015-02-01;06:00:00;THE SCRIPT;Superheroes
1422766980.0;2015-02-01;06:03:00;DES'REE;You gotta be
1422767400.0;2015-02-01;06:10:00;ALESSO;Heroes (We Could Be)
1422767580.0;2015-02-01;06:13:00;BLACK EYED PEAS;Just Can't Get Enough
1422767880.0;2015-02-01;06:18:00;SIA;Big Girls Cry
1422768000.0;2015-02-01;06:20:00;OWL CITY;Good Time
1422768180.0;2015-02-01;06:23:00;GNARLS BARKLEY;Crazy
1422768480.0;2015-02-01;06:28:00;CALVIN HARRIS;Blame
1422768600.0;2015-02-01;06:30:00;ALEX HEPBURN;Under
1422768780.0;2015-02-01;06:33:00;EMMA LOUISE;My Head Is A Jungle
1422769080.0;2015-02-01;06:38:00;COLDPLAY;Clocks
1422769200.0;2015-02-01;06:40:00;CHARLI XCX;Boom Clap
1422769380.0;2015-02-01;06:43:00;P!NK;Sober
1422769680.0;2015-02-01;06:48:00;FRERO DELAVEGA;Mon Petits Pays
1422769980.0;2015-02-01;06:53:00;RIHANNA;Don't Stop The Music
1422770100.0;2015-02-01;06:55:00;JABBERWOCKY;Photomaton
1422770280.0;2015-02-01;06:58:00;BIRDY;Skinny Love
1422770580.0;2015-02-01;07:03:00;KENDJI GIRAC;Andalouse
1422770700.0;2015-02-01;07:05:00;LYKKE LI;I Follow Rivers
1422771000.0;2015-02-01;07:10:00;ED SHEERAN;Thinking Out Loud
1422771180.0;2015-02-01;07:13:00;KATY PERRY;Firework
1422771480.0;2015-02-01;07:18:00;THE LUMINEERS;Ho Hey
1422771600.0;2015-02-01;07:20:00;JOSEF SALVAT;Diamonds
1422771780.0;2015-02-01;07:23:00;ROBBIE WILLIAMS;Feel
1422772080.0;2015-02-01;07:28:00;KEEN'V;Dis-Moi Oui (Marina)
1422772500.0;2015-02-01;07:35:00;MAROON 5;Animals
1422772680.0;2015-02-01;07:38:00;LEONA LEWIS;Better In Time
1422772800.0;2015-02-01;07:40:00;DELUKA;Home
1422772980.0;2015-02-01;07:43:00;MICHAEL JACKSON;They Don't Care About Us
1422773280.0;2015-02-01;07:48:00;DISCLOSURE;You & Me (Flume Remix)
1422773580.0;2015-02-01;07:53:00;BRITNEY SPEARS;Everytime
1422773880.0;2015-02-01;07:58:00;ARIANA GRANDE;Love Me Harder
1422774000.0;2015-02-01;08:00:00;MAGIC SYSTEM;Magic In The Air
1422774180.0;2015-02-01;08:03:00;KELLY CLARKSON;Because Of You
1422774600.0;2015-02-01;08:10:00;BLACKO;Le Temps Est Compté
1422774900.0;2015-02-01;08:15:00;INNA MODJA;French Cancan (Monsieur Sain
1422775080.0;2015-02-01;08:18:00;MILLERS DAUGHTER FEAT. NICOM;Undeniable
1422775200.0;2015-02-01;08:20:00;BEYONCE;If I Were A Boy
1422775380.0;2015-02-01;08:23:00;OLIVIER DION;Si J'étais Son Soleil (Gary
1422775680.0;2015-02-01;08:28:00;AGNES;Release Me (Je réalise)
1422776100.0;2015-02-01;08:35:00;BLACK M;Sur Ma Route
1422776280.0;2015-02-01;08:38:00;KYO;Le Graal
1422776580.0;2015-02-01;08:43:00;BRUNO MARS;Marry You
1422776700.0;2015-02-01;08:45:00;KENDJI GIRAC;Elle M'a Aimé
1422776880.0;2015-02-01;08:48:00;NELLY FURTADO;All Good Things (Come To An
1422777180.0;2015-02-01;08:53:00;TENNY;Action Ou Vérité
1422777480.0;2015-02-01;08:58:00;BRICE CONRAD;Oh la
1422777600.0;2015-02-01;09:00:00;TAL;Le Sens De La Vie
1422777780.0;2015-02-01;09:03:00;MIKA;Elle Me Dit
1422778200.0;2015-02-01;09:10:00;LYLLOO;Tu Y Yo
1422778380.0;2015-02-01;09:13:00;MAUDE;Rise Up
1422778500.0;2015-02-01;09:15:00;ADELE;Someone Like You
1422778680.0;2015-02-01;09:18:00;IRMA;I Know
1422778980.0;2015-02-01;09:23:00;BB BRUNES;Coups Et Blessures
1422779280.0;2015-02-01;09:28:00;CHRISTINE AND THE QUEENS;Saint Claude (Domenico Torti
1422779700.0;2015-02-01;09:35:00;DJ MAM'S;Zumba He Zumba Ha
1422779880.0;2015-02-01;09:38:00;P!NK;Raise Your Glass
1422780180.0;2015-02-01;09:43:00;CHRISTOPHE MAE;Tombé Sous Le Charme
1422780300.0;2015-02-01;09:45:00;GWEN STEFANI;What You Waiting For
1422780480.0;2015-02-01;09:48:00;ZAHO;Tout est Pareil
1422780780.0;2015-02-01;09:53:00;COLDPLAY;In My Place
1422781080.0;2015-02-01;09:58:00;BLACK M;Mme Pavoshko
1422781200.0;2015-02-01;10:00:00;EMMA LOUISE;My Head Is A Jungle
1422781380.0;2015-02-01;10:03:00;FLO RIDA;Right Round
1422781680.0;2015-02-01;10:08:00;LOUANE;Avenir
1422782100.0;2015-02-01;10:15:00;THE CRANBERRIES;Just My Imagination
1422782280.0;2015-02-01;10:18:00;MARK RONSON;Uptown Funk
1422782580.0;2015-02-01;10:23:00;MAROON 5;This Love
1422782700.0;2015-02-01;10:25:00;SAM SMITH;Stay With Me
1422782880.0;2015-02-01;10:28:00;JAY-Z;Empire State Of Mind
1422783300.0;2015-02-01;10:35:00;JOSEF SALVAT;Diamonds
1422783480.0;2015-02-01;10:38:00;EMELI SANDE;Next To Me
1422783780.0;2015-02-01;10:43:00;ROBIN SCHULZ;Sun Goes Down
1422783900.0;2015-02-01;10:45:00;FUN;We Are Young
1422784080.0;2015-02-01;10:48:00;COLDPLAY;A Sky Full Of Stars
1422784380.0;2015-02-01;10:53:00;RIHANNA;Russian Roulette
1422784680.0;2015-02-01;10:58:00;ARIANA GRANDE;Break Free
1422784800.0;2015-02-01;11:00:00;DIDO;Here With Me
1422784980.0;2015-02-01;11:03:00;MAROON 5;Animals
1422785280.0;2015-02-01;11:08:00;THE FRAY;You found me
1422785700.0;2015-02-01;11:15:00;JONESIC;Aucune Autre
1422786000.0;2015-02-01;11:20:00;KATY PERRY;Last Friday Night (T.G.I.F)
1422786180.0;2015-02-01;11:23:00;JOHN LEGEND;All of Me
1422786480.0;2015-02-01;11:28:00;P!NK;Who Knew
1422786600.0;2015-02-01;11:30:00;JULIEN DORE;Chou Wasabi
1422786900.0;2015-02-01;11:35:00;TOVE LO;Habits (Stay High - Hippie S
1422787200.0;2015-02-01;11:40:00;DAFT PUNK;Harder better faster stronge
1422787380.0;2015-02-01;11:43:00;TAYLOR SWIFT;Blank Space
1422787680.0;2015-02-01;11:48:00;ENRIQUE IGLESIAS;Tired Of Being Sorry (Laisse
1422787980.0;2015-02-01;11:53:00;MARTIN TUNGEVAAG;Wicked Wonderland
1422788280.0;2015-02-01;11:58:00;JUSTIN NOZUKA;After Tonight
1422788400.0;2015-02-01;12:00:00;DAVID GUETTA;Dangerous
1422788580.0;2015-02-01;12:03:00;BASTIAN BAKER;Hallelujah
1422789000.0;2015-02-01;12:10:00;ARIANA GRANDE;Love Me Harder
1422789180.0;2015-02-01;12:13:00;KATY PERRY;Hot N Cold
1422789480.0;2015-02-01;12:18:00;GEORGE EZRA;Budapest
1422789600.0;2015-02-01;12:20:00;SIA;Chandelier
1422789780.0;2015-02-01;12:23:00;MILOW;Ayo Technology
1422790080.0;2015-02-01;12:28:00;CHARLI XCX;Break The Rules
1422790500.0;2015-02-01;12:35:00;MEGHAN TRAINOR;All About That Bass
1422790680.0;2015-02-01;12:38:00;MIKA;Love today
1422790800.0;2015-02-01;12:40:00;MR. PROBZ;Waves (Robin Schulz Remix)
1422790980.0;2015-02-01;12:43:00;ANASTACIA;Left outside alone
1422791280.0;2015-02-01;12:48:00;SHANIZ;A Contre Sens
1422791580.0;2015-02-01;12:53:00;BRUNO MARS;Grenade
1422791700.0;2015-02-01;12:55:00;ONE REPUPLIC;Counting Stars
1422791880.0;2015-02-01;12:58:00;BRITNEY SPEARS;Toxic
1422792180.0;2015-02-01;13:03:00;THE SCRIPT;Superheroes
1422792600.0;2015-02-01;13:10:00;LADY GAGA;Telephone
1422792780.0;2015-02-01;13:13:00;ECHOSMITH;Cool Kids
1422792900.0;2015-02-01;13:15:00;JASON MRAZ;I'm Yours
1422793080.0;2015-02-01;13:18:00;GALANTIS;Runaway (U & I)
1422793380.0;2015-02-01;13:23:00;KE$HA;TiK ToK
1422793500.0;2015-02-01;13:25:00;MILKY CHANCE;Stolen Dance
1422793680.0;2015-02-01;13:28:00;WHITE STRIPES;Seven Nation Army
1422793980.0;2015-02-01;13:33:00;STROMAE;Formidable
1422794400.0;2015-02-01;13:40:00;EMMA LOUISE;My Head Is A Jungle
1422794580.0;2015-02-01;13:43:00;ALICIA KEYS;No One
1422794880.0;2015-02-01;13:48:00;AVICII;The Nights
1422795000.0;2015-02-01;13:50:00;THE RASMUS;In The Shadows
1422795180.0;2015-02-01;13:53:00;SIA;Big Girls Cry
1422795480.0;2015-02-01;13:58:00;GOSSIP;Heavy Cross
1422795780.0;2015-02-01;14:03:00;JOSEF SALVAT;Diamonds
1422795900.0;2015-02-01;14:05:00;JAY-Z;Numb / Encore
1422796200.0;2015-02-01;14:10:00;MADONNA;Living For Love
1422796680.0;2015-02-01;14:18:00;GOTYE;Somebody That I Used To Know
1422796800.0;2015-02-01;14:20:00;CHARLI XCX;Boom Clap
1422796980.0;2015-02-01;14:23:00;CHUMBAWAMBA;Tubthumping
1422797100.0;2015-02-01;14:25:00;CHRISTINE AND THE QUEENS;Saint Claude (Domenico Torti
1422797280.0;2015-02-01;14:28:00;NELLY FURTADO;Say It Right
1422797700.0;2015-02-01;14:35:00;MAROON 5;Animals
1422797880.0;2015-02-01;14:38:00;THE FRAY;How To Save A Life
1422798180.0;2015-02-01;14:43:00;KENDJI GIRAC;Andalouse
1422798480.0;2015-02-01;14:48:00;ADELE;Skyfall
1422798780.0;2015-02-01;14:53:00;ONE REPUPLIC;I Lived
1422798900.0;2015-02-01;14:55:00;ALICIA KEYS;Girl On Fire
1422799080.0;2015-02-01;14:58:00;AVICII;Addicted To You
1422799380.0;2015-02-01;15:03:00;MIKA;Happy Ending
1422799500.0;2015-02-01;15:05:00;DAVID GUETTA;Dangerous
1422799800.0;2015-02-01;15:10:00;SINSEMILIA;Tout le bonheur du monde
1422800280.0;2015-02-01;15:18:00;DELUKA;Home
1422800400.0;2015-02-01;15:20:00;KATY PERRY;I Kissed A Girl
1422800580.0;2015-02-01;15:23:00;ED SHEERAN;Sing
1422800880.0;2015-02-01;15:28:00;P!NK;Family Portrait
1422801000.0;2015-02-01;15:30:00;DISCLOSURE;You & Me (Flume Remix)
1422801300.0;2015-02-01;15:35:00;TOVE LO;Habits (Stay High - Hippie S
1422801780.0;2015-02-01;15:43:00;BLACK EYED PEAS;The Time (Dirty Bit)
1422801900.0;2015-02-01;15:45:00;FRERO DELAVEGA;Mon Petits Pays
1422802080.0;2015-02-01;15:48:00;SHANIA TWAIN;That Don't Impress Me Much
1422802380.0;2015-02-01;15:53:00;MARK RONSON;Uptown Funk
1422802680.0;2015-02-01;15:58:00;MAROON 5;She Will Be Loved
1422802980.0;2015-02-01;16:03:00;MEGHAN TRAINOR;All About That Bass
1422803100.0;2015-02-01;16:05:00;SPIN DOCTORS;Two Princes
1422803400.0;2015-02-01;16:10:00;ED SHEERAN;Thinking Out Loud
1422803580.0;2015-02-01;16:13:00;NELLY FURTADO;Maneater
1422803880.0;2015-02-01;16:18:00;IMAGINE DRAGONS;Demons
1422804000.0;2015-02-01;16:20:00;LADY GAGA;Bad Romance
1422804180.0;2015-02-01;16:23:00;CALVIN HARRIS;Blame
1422804480.0;2015-02-01;16:28:00;TIMBALAND;Apologize
1422804900.0;2015-02-01;16:35:00;DAVID GUETTA;Lovers On The Sun
1422805080.0;2015-02-01;16:38:00;ADELE;Set Fire To The Rain
1422805380.0;2015-02-01;16:43:00;THE SCRIPT;Superheroes
1422805500.0;2015-02-01;16:45:00;RIHANNA;Disturbia
1422805680.0;2015-02-01;16:48:00;FRERO DELAVEGA;Sweet Darling
1422805980.0;2015-02-01;16:53:00;COLDPLAY;Paradise
1422806280.0;2015-02-01;16:58:00;ALESSO;Heroes (We Could Be)
1422806400.0;2015-02-01;17:00:00;DIDO;Thank You
1422806580.0;2015-02-01;17:03:00;EMMA LOUISE;My Head Is A Jungle
1422807000.0;2015-02-01;17:10:00;NICKELBACK;How You Remind Me
1422807180.0;2015-02-01;17:13:00;KENDJI GIRAC;Elle M'a Aimé
1422807480.0;2015-02-01;17:18:00;BLACK EYED PEAS;Shut Up!
1422807780.0;2015-02-01;17:23:00;LILLY WOOD & THE PRICK;Prayer In C
1422807900.0;2015-02-01;17:25:00;BIRDY;People Help The People
1422808080.0;2015-02-01;17:28:00;STROMAE;Ta Fête
1422808500.0;2015-02-01;17:35:00;ROBBIE WILLIAMS;Supreme
1422808680.0;2015-02-01;17:38:00;SAM SMITH;Stay With Me
1422808980.0;2015-02-01;17:43:00;TEXAS;Summer Son
1422809280.0;2015-02-01;17:48:00;CALVIN HARRIS;Outside
1422809400.0;2015-02-01;17:50:00;MIKA;Underwater
1422809580.0;2015-02-01;17:53:00;OWL CITY;Fireflies
1422809880.0;2015-02-01;17:58:00;ARIANA GRANDE;Love Me Harder
1422810300.0;2015-02-01;18:05:00;EDWARD MAYA;Stereo Love
1422810480.0;2015-02-01;18:08:00;MICHAEL JACKSON;Love Never Felt So Good
"1422810900.0;2015-02-01;18:15:00;""ISRAEL """"I.Z."""" KAMAKA-WIWO-OL"";Over The Rainbow"
1422811080.0;2015-02-01;18:18:00;MAROON 5;Animals
1422811380.0;2015-02-01;18:23:00;TAIO CRUZ;Dynamite
1422811500.0;2015-02-01;18:25:00;COLDPLAY;A Sky Full Of Stars
1422811680.0;2015-02-01;18:28:00;P!NK;U + Ur Hand
1422812100.0;2015-02-01;18:35:00;TOVE LO;Habits (Stay High - Hippie S
1422812280.0;2015-02-01;18:38:00;RED HOT CHILI PEPPERS;Under The Bridge
1422812580.0;2015-02-01;18:43:00;GALANTIS;Runaway (U & I)
1422812880.0;2015-02-01;18:48:00;KATY PERRY;Wide Awake
1422813180.0;2015-02-01;18:53:00;SAM SMITH;I'm Not The Only One
1422813480.0;2015-02-01;18:58:00;RIHANNA;S.O.S.
1422813900.0;2015-02-01;19:05:00;SIA;Chandelier
1422814080.0;2015-02-01;19:08:00;SHAKIRA;Objection (tango)
1422814500.0;2015-02-01;19:15:00;DAVID GUETTA;Dangerous
1422814680.0;2015-02-01;19:18:00;BRUNO MARS;Just The Way You Are
1422814800.0;2015-02-01;19:20:00;CHRISTINE AND THE QUEENS;Saint Claude (Domenico Torti
1422814980.0;2015-02-01;19:23:00;THE CALLING;Wherever You Will Go
1422815280.0;2015-02-01;19:28:00;MARTIN TUNGEVAAG;Wicked Wonderland
1422815700.0;2015-02-01;19:35:00;SARA BAREILLES;Love Song
1422815880.0;2015-02-01;19:38:00;MEGHAN TRAINOR;All About That Bass
1422816000.0;2015-02-01;19:40:00;MUSE;Starlight
1422816180.0;2015-02-01;19:43:00;KEEN'V;Dis-Moi Oui (Marina)
1422816480.0;2015-02-01;19:48:00;KATY PERRY;California Gurls
1422816780.0;2015-02-01;19:53:00;LOUANE;Avenir
1422816900.0;2015-02-01;19:55:00;CRAIG DAVID;Walking Away
1422817080.0;2015-02-01;19:58:00;IMAGINE DRAGONS;On Top Of The World
1422817500.0;2015-02-01;20:05:00;NICO & VINZ;In Your Arms (Version França
1422817680.0;2015-02-01;20:08:00;AMY MAC DONALD;This Is The Life
1422817800.0;2015-02-01;20:10:00;YOUSSOUPHA;Dreamin'
1422818100.0;2015-02-01;20:15:00;KYO;Le Graal
1422818280.0;2015-02-01;20:18:00;BLACK EYED PEAS;Meet Me Half Way
1422818580.0;2015-02-01;20:23:00;JUSTIN NOZUKA;Heartless (la promesse)
1422818700.0;2015-02-01;20:25:00;INNA MODJA;French Cancan (Monsieur Sain
1422818880.0;2015-02-01;20:28:00;JONESIC;Aucune Autre
1422819180.0;2015-02-01;20:33:00;BRICE CONRAD;Oh la
1422819480.0;2015-02-01;20:38:00;JESSIE J.;Domino
1422819600.0;2015-02-01;20:40:00;M. POKORA;Le Monde
1422819780.0;2015-02-01;20:43:00;MAROON 5;Misery
1422820080.0;2015-02-01;20:48:00;STROMAE;Bâtard
1422820200.0;2015-02-01;20:50:00;C2C;Down The Road
1422820380.0;2015-02-01;20:53:00;AGNES;Release Me (Je réalise)
1422820680.0;2015-02-01;20:58:00;JOYCE JONATHAN;Ca Ira
1422820800.0;2015-02-01;21:00:00;DJ MAM'S;Fiesta Buena
1422820980.0;2015-02-01;21:03:00;EMMANUEL MOIRE;Je Fais De Toi Mon Essentiel
1422821280.0;2015-02-01;21:08:00;BLACKO;Le Temps Est Compté
1422821700.0;2015-02-01;21:15:00;KT TUNSTALL;Black Horse & The Cherry Tre
1422821880.0;2015-02-01;21:18:00;CORNEILLE;Co-Pilot
1422822180.0;2015-02-01;21:23:00;CORSON;Raise Me Up (Je Respire Enco
1422822300.0;2015-02-01;21:25:00;DAVID CARREIRA;Rien A Envier
1422822480.0;2015-02-01;21:28:00;BB BRUNES;Coups Et Blessures
1422822780.0;2015-02-01;21:33:00;KEEN'V;J'me Bats Pour Toi
1422823080.0;2015-02-01;21:38:00;CALVIN HARRIS;Blame
1422823200.0;2015-02-01;21:40:00;LEONA LEWIS;Bleeding Love
1422823380.0;2015-02-01;21:43:00;CHRISTOPHE MAE;Tombé Sous Le Charme
1422823560.0;2015-02-01;21:46:00;JUSTIN TIMBERLAKE;What Goes Around....Comes Ar
1422823980.0;2015-02-01;21:53:00;MAUDE;Rise Up
1422824100.0;2015-02-01;21:55:00;TRAIN;Drive By
1422824280.0;2015-02-01;21:58:00;SHANIZ;A Contre Sens
1422824700.0;2015-02-01;22:05:00;JULIEN DORE;Chou Wasabi
1422824880.0;2015-02-01;22:08:00;BRITNEY SPEARS;Womanizer
1422825000.0;2015-02-01;22:10:00;CHRISTOPHE MAE;Je Veux Du Bonheur
1422825180.0;2015-02-01;22:13:00;KENDJI GIRAC;Andalouse
1422825480.0;2015-02-01;22:18:00;COLBIE CAILLAT;Bubbly
1422825600.0;2015-02-01;22:20:00;TAL;Marcher Au Soleil
1422825780.0;2015-02-01;22:23:00;NO DOUBT;It's My Life
1422826080.0;2015-02-01;22:28:00;MAGIC SYSTEM;Magic In The Air
1422826200.0;2015-02-01;22:30:00;JOSEF SALVAT;Diamonds
1422826380.0;2015-02-01;22:33:00;LADY GAGA;Alejandro
1422826680.0;2015-02-01;22:38:00;MAROON 5;Animals
1422826980.0;2015-02-01;22:43:00;JUSTIN NOZUKA;After Tonight
1422827280.0;2015-02-01;22:48:00;ARIANA GRANDE;Love Me Harder
1422827580.0;2015-02-01;22:53:00;P!NK;Just Like A Pill
1422827700.0;2015-02-01;22:55:00;DISCLOSURE;You & Me (Flume Remix)
1422827880.0;2015-02-01;22:58:00;CHARLI XCX;Break The Rules
1422828300.0;2015-02-01;23:05:00;COLDPLAY;Viva La Vida
1422828480.0;2015-02-01;23:08:00;TOVE LO;Habits (Stay High - Hippie S
1422828600.0;2015-02-01;23:10:00;4 NON BLONDES;What's Up
1422828900.0;2015-02-01;23:15:00;MADONNA;Living For Love
1422829200.0;2015-02-01;23:20:00;MADCON;Beggin
1422829380.0;2015-02-01;23:23:00;NICO & VINZ;Am I Wrong
1422829680.0;2015-02-01;23:28:00;DIDO;White Flag
1422829800.0;2015-02-01;23:30:00;AVICII;Hey Brother
1422829980.0;2015-02-01;23:33:00;ONE REPUPLIC;I Lived
1422830280.0;2015-02-01;23:38:00;BLACK EYED PEAS;Don't Lie
1422830580.0;2015-02-01;23:43:00;DAVID GUETTA;Dangerous
1422830700.0;2015-02-01;23:45:00;ACE OF BASE;All That She Wants
1422830880.0;2015-02-01;23:48:00;IMAGINE DRAGONS;Demons
1422831180.0;2015-02-01;23:53:00;PUSSYCAT DOLLS;Don't Cha
1422831300.0;2015-02-01;23:55:00;SAM SMITH;I'm Not The Only One
1422831480.0;2015-02-01;23:58:00;AVRIL LAVIGNE;Complicated
1422831780.0;2015-02-02;00:03:00;JABBERWOCKY;Photomaton
1422832080.0;2015-02-02;00:08:00;MEGHAN TRAINOR;All About That Bass
1422832200.0;2015-02-02;00:10:00;KEANE;Everybody's Changing
1422832380.0;2015-02-02;00:13:00;EMELI SANDE;Read All About It (Part III)
1422832680.0;2015-02-02;00:18:00;TRAVIS;Sing
1422832980.0;2015-02-02;00:23:00;ALESSO;Heroes (We Could Be)
1422833100.0;2015-02-02;00:25:00;P!NK;So What
